date,atm_id,location_type,day_of_week,is_weekend,withdrawal_amount
2024-07-12,ATM_16,Urban,Friday,0,697818
2024-07-13,ATM_16,Urban,Saturday,1,523758
2024-07-14,ATM_16,Urban,Sunday,1,647312
2024-07-15,ATM_16,Urban,Monday,0,456320
2024-07-16,ATM_16,Urban,Tuesday,0,468401
2024-07-17,ATM_16,Urban,Wednesday,0,520479
2024-07-18,ATM_16,Urban,Thursday,0,574550
2024-07-19,ATM_16,Urban,Friday,0,460188
2024-07-20,ATM_16,Urban,Saturday,1,555229
2024-07-21,ATM_16,Urban,Sunday,1,649855
2024-07-22,ATM_16,Urban,Monday,0,664607
2024-07-23,ATM_16,Urban,Tuesday,0,506643
2024-07-24,ATM_16,Urban,Wednesday,0,509605
2024-07-25,ATM_16,Urban,Thursday,0,458305
2024-07-26,ATM_16,Urban,Friday,0,504065
2024-07-27,ATM_16,Urban,Saturday,1,601602
2024-07-28,ATM_16,Urban,Sunday,1,693677
2024-07-29,ATM_16,Urban,Monday,0,394557
2024-07-30,ATM_16,Urban,Tuesday,0,612064
2024-07-31,ATM_16,Urban,Wednesday,0,489112
2024-08-01,ATM_16,Urban,Thursday,0,587017
2024-08-02,ATM_16,Urban,Friday,0,555504
2024-08-03,ATM_16,Urban,Saturday,1,641873
2024-08-04,ATM_16,Urban,Sunday,1,787232
2024-08-05,ATM_16,Urban,Monday,0,648909
2024-08-06,ATM_16,Urban,Tuesday,0,393207
2024-08-07,ATM_16,Urban,Wednesday,0,582713
2024-08-08,ATM_16,Urban,Thursday,0,551143
2024-08-09,ATM_16,Urban,Friday,0,494868
2024-08-10,ATM_16,Urban,Saturday,1,666961
2024-08-11,ATM_16,Urban,Sunday,1,671464
2024-08-12,ATM_16,Urban,Monday,0,493517
2024-08-13,ATM_16,Urban,Tuesday,0,402446
2024-08-14,ATM_16,Urban,Wednesday,0,393368
2024-08-15,ATM_16,Urban,Thursday,0,504104
2024-08-16,ATM_16,Urban,Friday,0,411108
2024-08-17,ATM_16,Urban,Saturday,1,614082
2024-08-18,ATM_16,Urban,Sunday,1,561531
2024-08-19,ATM_16,Urban,Monday,0,548149
2024-08-20,ATM_16,Urban,Tuesday,0,446624
2024-08-21,ATM_16,Urban,Wednesday,0,470061
2024-08-22,ATM_16,Urban,Thursday,0,623483
2024-08-23,ATM_16,Urban,Friday,0,475655
2024-08-24,ATM_16,Urban,Saturday,1,445435
2024-08-25,ATM_16,Urban,Sunday,1,689630
2024-08-26,ATM_16,Urban,Monday,0,378734
2024-08-27,ATM_16,Urban,Tuesday,0,541647
2024-08-28,ATM_16,Urban,Wednesday,0,608331
2024-08-29,ATM_16,Urban,Thursday,0,397367
2024-08-30,ATM_16,Urban,Friday,0,523118
2024-08-31,ATM_16,Urban,Saturday,1,630575
2024-09-01,ATM_16,Urban,Sunday,1,789422
2024-09-02,ATM_16,Urban,Monday,0,473694
2024-09-03,ATM_16,Urban,Tuesday,0,725802
2024-09-04,ATM_16,Urban,Wednesday,0,581571
2024-09-05,ATM_16,Urban,Thursday,0,627996
2024-09-06,ATM_16,Urban,Friday,0,507630
2024-09-07,ATM_16,Urban,Saturday,1,585707
2024-09-08,ATM_16,Urban,Sunday,1,568187
2024-09-09,ATM_16,Urban,Monday,0,549109
2024-09-10,ATM_16,Urban,Tuesday,0,430793
2024-09-11,ATM_16,Urban,Wednesday,0,463057
2024-09-12,ATM_16,Urban,Thursday,0,448963
2024-09-13,ATM_16,Urban,Friday,0,491322
2024-09-14,ATM_16,Urban,Saturday,1,673982
2024-09-15,ATM_16,Urban,Sunday,1,502478
2024-09-16,ATM_16,Urban,Monday,0,472935
2024-09-17,ATM_16,Urban,Tuesday,0,581040
2024-09-18,ATM_16,Urban,Wednesday,0,514283
2024-09-19,ATM_16,Urban,Thursday,0,495440
2024-09-20,ATM_16,Urban,Friday,0,348272
2024-09-21,ATM_16,Urban,Saturday,1,538112
2024-09-22,ATM_16,Urban,Sunday,1,585437
2024-09-23,ATM_16,Urban,Monday,0,438431
2024-09-24,ATM_16,Urban,Tuesday,0,445816
2024-09-25,ATM_16,Urban,Wednesday,0,505069
2024-09-26,ATM_16,Urban,Thursday,0,592103
2024-09-27,ATM_16,Urban,Friday,0,479843
2024-09-28,ATM_16,Urban,Saturday,1,593387
2024-09-29,ATM_16,Urban,Sunday,1,593805
2024-09-30,ATM_16,Urban,Monday,0,496211
2024-10-01,ATM_16,Urban,Tuesday,0,715460
2024-10-02,ATM_16,Urban,Wednesday,0,866525
2024-10-03,ATM_16,Urban,Thursday,0,754390
2024-10-04,ATM_16,Urban,Friday,0,609481
2024-10-05,ATM_16,Urban,Saturday,1,854615
2024-10-06,ATM_16,Urban,Sunday,1,715301
2024-10-07,ATM_16,Urban,Monday,0,598526
2024-10-08,ATM_16,Urban,Tuesday,0,563746
2024-10-09,ATM_16,Urban,Wednesday,0,622001
2024-10-10,ATM_16,Urban,Thursday,0,494256
2024-10-11,ATM_16,Urban,Friday,0,539147
2024-10-12,ATM_16,Urban,Saturday,1,700054
2024-10-13,ATM_16,Urban,Sunday,1,682508
2024-10-14,ATM_16,Urban,Monday,0,481528
2024-10-15,ATM_16,Urban,Tuesday,0,583471
2024-10-16,ATM_16,Urban,Wednesday,0,620302
2024-10-17,ATM_16,Urban,Thursday,0,528866
2024-10-18,ATM_16,Urban,Friday,0,702206
2024-10-19,ATM_16,Urban,Saturday,1,874220
2024-10-20,ATM_16,Urban,Sunday,1,709021
2024-10-21,ATM_16,Urban,Monday,0,572687
2024-10-22,ATM_16,Urban,Tuesday,0,658114
2024-10-23,ATM_16,Urban,Wednesday,0,658134
2024-10-24,ATM_16,Urban,Thursday,0,633965
2024-10-25,ATM_16,Urban,Friday,0,677202
2024-10-26,ATM_16,Urban,Saturday,1,763883
2024-10-27,ATM_16,Urban,Sunday,1,653925
2024-10-28,ATM_16,Urban,Monday,0,590456
2024-10-29,ATM_16,Urban,Tuesday,0,598231
2024-10-30,ATM_16,Urban,Wednesday,0,660081
2024-10-31,ATM_16,Urban,Thursday,0,634362
2024-11-01,ATM_16,Urban,Friday,0,847583
2024-11-02,ATM_16,Urban,Saturday,1,753672
2024-11-03,ATM_16,Urban,Sunday,1,934553
2024-11-04,ATM_16,Urban,Monday,0,644621
2024-11-05,ATM_16,Urban,Tuesday,0,808244
2024-11-06,ATM_16,Urban,Wednesday,0,598475
2024-11-07,ATM_16,Urban,Thursday,0,554393
2024-11-08,ATM_16,Urban,Friday,0,672247
2024-11-09,ATM_16,Urban,Saturday,1,655359
2024-11-10,ATM_16,Urban,Sunday,1,753754
2024-11-11,ATM_16,Urban,Monday,0,522737
2024-11-12,ATM_16,Urban,Tuesday,0,634761
2024-11-13,ATM_16,Urban,Wednesday,0,585804
2024-11-14,ATM_16,Urban,Thursday,0,647164
2024-11-15,ATM_16,Urban,Friday,0,558758
2024-11-16,ATM_16,Urban,Saturday,1,661638
2024-11-17,ATM_16,Urban,Sunday,1,696555
2024-11-18,ATM_16,Urban,Monday,0,547151
2024-11-19,ATM_16,Urban,Tuesday,0,502554
2024-11-20,ATM_16,Urban,Wednesday,0,716071
2024-11-21,ATM_16,Urban,Thursday,0,757295
2024-11-22,ATM_16,Urban,Friday,0,582589
2024-11-23,ATM_16,Urban,Saturday,1,726855
2024-11-24,ATM_16,Urban,Sunday,1,634319
2024-11-25,ATM_16,Urban,Monday,0,592590
2024-11-26,ATM_16,Urban,Tuesday,0,560951
2024-11-27,ATM_16,Urban,Wednesday,0,567534
2024-11-28,ATM_16,Urban,Thursday,0,572054
2024-11-29,ATM_16,Urban,Friday,0,567989
2024-11-30,ATM_16,Urban,Saturday,1,808001
2024-12-01,ATM_16,Urban,Sunday,1,615330
2024-12-02,ATM_16,Urban,Monday,0,648716
2024-12-03,ATM_16,Urban,Tuesday,0,659215
2024-12-04,ATM_16,Urban,Wednesday,0,665328
2024-12-05,ATM_16,Urban,Thursday,0,527899
2024-12-06,ATM_16,Urban,Friday,0,508413
2024-12-07,ATM_16,Urban,Saturday,1,590668
2024-12-08,ATM_16,Urban,Sunday,1,663701
2024-12-09,ATM_16,Urban,Monday,0,515203
2024-12-10,ATM_16,Urban,Tuesday,0,586704
2024-12-11,ATM_16,Urban,Wednesday,0,357547
2024-12-12,ATM_16,Urban,Thursday,0,429675
2024-12-13,ATM_16,Urban,Friday,0,465159
2024-12-14,ATM_16,Urban,Saturday,1,714583
2024-12-15,ATM_16,Urban,Sunday,1,702281
2024-12-16,ATM_16,Urban,Monday,0,435562
2024-12-17,ATM_16,Urban,Tuesday,0,593353
2024-12-18,ATM_16,Urban,Wednesday,0,426851
2024-12-19,ATM_16,Urban,Thursday,0,580175
2024-12-20,ATM_16,Urban,Friday,0,630531
2024-12-21,ATM_16,Urban,Saturday,1,604728
2024-12-22,ATM_16,Urban,Sunday,1,531746
2024-12-23,ATM_16,Urban,Monday,0,433042
2024-12-24,ATM_16,Urban,Tuesday,0,583109
2024-12-25,ATM_16,Urban,Wednesday,0,437137
2024-12-26,ATM_16,Urban,Thursday,0,502524
2024-12-27,ATM_16,Urban,Friday,0,415106
2024-12-28,ATM_16,Urban,Saturday,1,601177
2024-12-29,ATM_16,Urban,Sunday,1,585498
2024-12-30,ATM_16,Urban,Monday,0,521494
2023-01-01,ATM_17,Urban,Sunday,1,791221
2023-01-02,ATM_17,Urban,Monday,0,674798
2023-01-03,ATM_17,Urban,Tuesday,0,739793
2023-01-04,ATM_17,Urban,Wednesday,0,669759
2023-01-05,ATM_17,Urban,Thursday,0,555490
2023-01-06,ATM_17,Urban,Friday,0,479626
2023-01-07,ATM_17,Urban,Saturday,1,583677
2023-01-08,ATM_17,Urban,Sunday,1,510774
2023-01-09,ATM_17,Urban,Monday,0,534268
2023-01-10,ATM_17,Urban,Tuesday,0,606664
2023-01-11,ATM_17,Urban,Wednesday,0,473012
2023-01-12,ATM_17,Urban,Thursday,0,689486
2023-01-13,ATM_17,Urban,Friday,0,573101
2023-01-14,ATM_17,Urban,Saturday,1,490563
2023-01-15,ATM_17,Urban,Sunday,1,594976
2023-01-16,ATM_17,Urban,Monday,0,519313
2023-01-17,ATM_17,Urban,Tuesday,0,594165
2023-01-18,ATM_17,Urban,Wednesday,0,454794
2023-01-19,ATM_17,Urban,Thursday,0,564344
2023-01-20,ATM_17,Urban,Friday,0,456022
2023-01-21,ATM_17,Urban,Saturday,1,530160
2023-01-22,ATM_17,Urban,Sunday,1,593971
2023-01-23,ATM_17,Urban,Monday,0,466907
2023-01-24,ATM_17,Urban,Tuesday,0,488712
2023-01-25,ATM_17,Urban,Wednesday,0,424774
2023-01-26,ATM_17,Urban,Thursday,0,589497
2023-01-27,ATM_17,Urban,Friday,0,657593
2023-01-28,ATM_17,Urban,Saturday,1,654134
2023-01-29,ATM_17,Urban,Sunday,1,486144
2023-01-30,ATM_17,Urban,Monday,0,423791
2023-01-31,ATM_17,Urban,Tuesday,0,416580
2023-02-01,ATM_17,Urban,Wednesday,0,591479
2023-02-02,ATM_17,Urban,Thursday,0,703921
2023-02-03,ATM_17,Urban,Friday,0,648897
2023-02-04,ATM_17,Urban,Saturday,1,608824
2023-02-05,ATM_17,Urban,Sunday,1,658061
2023-02-06,ATM_17,Urban,Monday,0,488269
2023-02-07,ATM_17,Urban,Tuesday,0,490006
2023-02-08,ATM_17,Urban,Wednesday,0,423939
2023-02-09,ATM_17,Urban,Thursday,0,514540
2023-02-10,ATM_17,Urban,Friday,0,669812
2023-02-11,ATM_17,Urban,Saturday,1,568778
2023-02-12,ATM_17,Urban,Sunday,1,482553
2023-02-13,ATM_17,Urban,Monday,0,556408
2023-02-14,ATM_17,Urban,Tuesday,0,491955
2023-02-15,ATM_17,Urban,Wednesday,0,577956
2023-02-16,ATM_17,Urban,Thursday,0,525948
2023-02-17,ATM_17,Urban,Friday,0,464951
2023-02-18,ATM_17,Urban,Saturday,1,644265
2023-02-19,ATM_17,Urban,Sunday,1,449386
2023-02-20,ATM_17,Urban,Monday,0,480864
2023-02-21,ATM_17,Urban,Tuesday,0,505644
2023-02-22,ATM_17,Urban,Wednesday,0,510164
2023-02-23,ATM_17,Urban,Thursday,0,570761
2023-02-24,ATM_17,Urban,Friday,0,611846
2023-02-25,ATM_17,Urban,Saturday,1,623742
2023-02-26,ATM_17,Urban,Sunday,1,549404
2023-02-27,ATM_17,Urban,Monday,0,460856
2023-02-28,ATM_17,Urban,Tuesday,0,440890
2023-03-01,ATM_17,Urban,Wednesday,0,658766
2023-03-02,ATM_17,Urban,Thursday,0,795499
2023-03-03,ATM_17,Urban,Friday,0,506982
2023-03-04,ATM_17,Urban,Saturday,1,698940
2023-03-05,ATM_17,Urban,Sunday,1,788760
2023-03-06,ATM_17,Urban,Monday,0,472040
2023-03-07,ATM_17,Urban,Tuesday,0,576420
2023-03-08,ATM_17,Urban,Wednesday,0,468223
2023-03-09,ATM_17,Urban,Thursday,0,409178
2023-03-10,ATM_17,Urban,Friday,0,523996
2023-03-11,ATM_17,Urban,Saturday,1,739371
2023-03-12,ATM_17,Urban,Sunday,1,516275
2023-03-13,ATM_17,Urban,Monday,0,498350
2023-03-14,ATM_17,Urban,Tuesday,0,488424
2023-03-15,ATM_17,Urban,Wednesday,0,454176
2023-03-16,ATM_17,Urban,Thursday,0,549273
2023-03-17,ATM_17,Urban,Friday,0,530618
2023-03-18,ATM_17,Urban,Saturday,1,457930
2023-03-19,ATM_17,Urban,Sunday,1,567683
2023-03-20,ATM_17,Urban,Monday,0,418510
2023-03-21,ATM_17,Urban,Tuesday,0,600978
2023-03-22,ATM_17,Urban,Wednesday,0,357517
2023-03-23,ATM_17,Urban,Thursday,0,419460
2023-03-24,ATM_17,Urban,Friday,0,413271
2023-03-25,ATM_17,Urban,Saturday,1,586867
2023-03-26,ATM_17,Urban,Sunday,1,638397
2023-03-27,ATM_17,Urban,Monday,0,519815
2023-03-28,ATM_17,Urban,Tuesday,0,435909
2023-03-29,ATM_17,Urban,Wednesday,0,470533
2023-03-30,ATM_17,Urban,Thursday,0,467150
2023-03-31,ATM_17,Urban,Friday,0,560646
2023-04-01,ATM_17,Urban,Saturday,1,657973
2023-04-02,ATM_17,Urban,Sunday,1,770085
2023-04-03,ATM_17,Urban,Monday,0,526692
2023-04-04,ATM_17,Urban,Tuesday,0,738746
2023-04-05,ATM_17,Urban,Wednesday,0,683699
2023-04-06,ATM_17,Urban,Thursday,0,612774
2023-04-07,ATM_17,Urban,Friday,0,433759
2023-04-08,ATM_17,Urban,Saturday,1,652354
2023-04-09,ATM_17,Urban,Sunday,1,662473
2023-04-10,ATM_17,Urban,Monday,0,482096
2023-04-11,ATM_17,Urban,Tuesday,0,643362
2023-04-12,ATM_17,Urban,Wednesday,0,482941
2023-04-13,ATM_17,Urban,Thursday,0,460822
2023-04-14,ATM_17,Urban,Friday,0,443685
2023-04-15,ATM_17,Urban,Saturday,1,449429
2023-04-16,ATM_17,Urban,Sunday,1,528140
2023-04-17,ATM_17,Urban,Monday,0,490201
2023-04-18,ATM_17,Urban,Tuesday,0,500866
2023-04-19,ATM_17,Urban,Wednesday,0,576513
2023-04-20,ATM_17,Urban,Thursday,0,532235
2023-04-21,ATM_17,Urban,Friday,0,589804
2023-04-22,ATM_17,Urban,Saturday,1,652560
2023-04-23,ATM_17,Urban,Sunday,1,542726
2023-04-24,ATM_17,Urban,Monday,0,482948
2023-04-25,ATM_17,Urban,Tuesday,0,395708
2023-04-26,ATM_17,Urban,Wednesday,0,530362
2023-04-27,ATM_17,Urban,Thursday,0,545099
2023-04-28,ATM_17,Urban,Friday,0,438914
2023-04-29,ATM_17,Urban,Saturday,1,652789
2023-04-30,ATM_17,Urban,Sunday,1,631675
2023-05-01,ATM_17,Urban,Monday,0,642735
2023-05-02,ATM_17,Urban,Tuesday,0,649752
2023-05-03,ATM_17,Urban,Wednesday,0,833956
2023-05-04,ATM_17,Urban,Thursday,0,599401
2023-05-05,ATM_17,Urban,Friday,0,727382
2023-05-06,ATM_17,Urban,Saturday,1,525375
2023-05-07,ATM_17,Urban,Sunday,1,524523
2023-05-08,ATM_17,Urban,Monday,0,446497
2023-05-09,ATM_17,Urban,Tuesday,0,504326
2023-05-10,ATM_17,Urban,Wednesday,0,431760
2023-05-11,ATM_17,Urban,Thursday,0,427266
2023-05-12,ATM_17,Urban,Friday,0,575944
2023-05-13,ATM_17,Urban,Saturday,1,630454
2023-05-14,ATM_17,Urban,Sunday,1,426265
2023-05-15,ATM_17,Urban,Monday,0,587628
2023-05-16,ATM_17,Urban,Tuesday,0,424276
2023-05-17,ATM_17,Urban,Wednesday,0,457773
2023-05-18,ATM_17,Urban,Thursday,0,467567
2023-05-19,ATM_17,Urban,Friday,0,488836
2023-05-20,ATM_17,Urban,Saturday,1,524738
2023-05-21,ATM_17,Urban,Sunday,1,518098
2023-05-22,ATM_17,Urban,Monday,0,535687
2023-05-23,ATM_17,Urban,Tuesday,0,447810
2023-05-24,ATM_17,Urban,Wednesday,0,467410
2023-05-25,ATM_17,Urban,Thursday,0,522923
2023-05-26,ATM_17,Urban,Friday,0,562182
2023-05-27,ATM_17,Urban,Saturday,1,427075
2023-05-28,ATM_17,Urban,Sunday,1,499892
2023-05-29,ATM_17,Urban,Monday,0,562583
2023-05-30,ATM_17,Urban,Tuesday,0,531781
2023-05-31,ATM_17,Urban,Wednesday,0,531691
2023-06-01,ATM_17,Urban,Thursday,0,805858
2023-06-02,ATM_17,Urban,Friday,0,640700
2023-06-03,ATM_17,Urban,Saturday,1,624116
2023-06-04,ATM_17,Urban,Sunday,1,855690
2023-06-05,ATM_17,Urban,Monday,0,593579
2023-06-06,ATM_17,Urban,Tuesday,0,509947
2023-06-07,ATM_17,Urban,Wednesday,0,528687
2023-06-08,ATM_17,Urban,Thursday,0,447044
2023-06-09,ATM_17,Urban,Friday,0,379506
2023-06-10,ATM_17,Urban,Saturday,1,688952
2023-06-11,ATM_17,Urban,Sunday,1,531321
2023-06-12,ATM_17,Urban,Monday,0,510119
2023-06-13,ATM_17,Urban,Tuesday,0,416876
2023-06-14,ATM_17,Urban,Wednesday,0,423579
2023-06-15,ATM_17,Urban,Thursday,0,528500
2023-06-16,ATM_17,Urban,Friday,0,475784
2023-06-17,ATM_17,Urban,Saturday,1,647262
2023-06-18,ATM_17,Urban,Sunday,1,573013
2023-06-19,ATM_17,Urban,Monday,0,455108
2023-06-20,ATM_17,Urban,Tuesday,0,436312
2023-06-21,ATM_17,Urban,Wednesday,0,437191
2023-06-22,ATM_17,Urban,Thursday,0,519342
2023-06-23,ATM_17,Urban,Friday,0,426190
2023-06-24,ATM_17,Urban,Saturday,1,689226
2023-06-25,ATM_17,Urban,Sunday,1,574298
2023-06-26,ATM_17,Urban,Monday,0,591139
2023-06-27,ATM_17,Urban,Tuesday,0,517216
2023-06-28,ATM_17,Urban,Wednesday,0,516278
2023-06-29,ATM_17,Urban,Thursday,0,516532
2023-06-30,ATM_17,Urban,Friday,0,426829
2023-07-01,ATM_17,Urban,Saturday,1,802755
2023-07-02,ATM_17,Urban,Sunday,1,717394
2023-07-03,ATM_17,Urban,Monday,0,520267
2023-07-04,ATM_17,Urban,Tuesday,0,729853
2023-07-05,ATM_17,Urban,Wednesday,0,721065
2023-07-06,ATM_17,Urban,Thursday,0,442932
2023-07-07,ATM_17,Urban,Friday,0,532629
2023-07-08,ATM_17,Urban,Saturday,1,658728
2023-07-09,ATM_17,Urban,Sunday,1,581855
2023-07-10,ATM_17,Urban,Monday,0,565560
2023-07-11,ATM_17,Urban,Tuesday,0,428807
2023-07-12,ATM_17,Urban,Wednesday,0,484848
2023-07-13,ATM_17,Urban,Thursday,0,412330
2023-07-14,ATM_17,Urban,Friday,0,449506
2023-07-15,ATM_17,Urban,Saturday,1,522540
2023-07-16,ATM_17,Urban,Sunday,1,530377
2023-07-17,ATM_17,Urban,Monday,0,375351
2023-07-18,ATM_17,Urban,Tuesday,0,613032
2023-07-19,ATM_17,Urban,Wednesday,0,536658
2023-07-20,ATM_17,Urban,Thursday,0,567425
2023-07-21,ATM_17,Urban,Friday,0,529225
2023-07-22,ATM_17,Urban,Saturday,1,537937
2023-07-23,ATM_17,Urban,Sunday,1,464433
2023-07-24,ATM_17,Urban,Monday,0,430167
2023-07-25,ATM_17,Urban,Tuesday,0,560782
2023-07-26,ATM_17,Urban,Wednesday,0,558551
2023-07-27,ATM_17,Urban,Thursday,0,372397
2023-07-28,ATM_17,Urban,Friday,0,542163
2023-07-29,ATM_17,Urban,Saturday,1,507744
2023-07-30,ATM_17,Urban,Sunday,1,493084
2023-07-31,ATM_17,Urban,Monday,0,455840
2023-08-01,ATM_17,Urban,Tuesday,0,548166
2023-08-02,ATM_17,Urban,Wednesday,0,651132
2023-08-03,ATM_17,Urban,Thursday,0,721437
2023-08-04,ATM_17,Urban,Friday,0,654043
2023-08-05,ATM_17,Urban,Saturday,1,732439
2023-08-06,ATM_17,Urban,Sunday,1,703122
2023-08-07,ATM_17,Urban,Monday,0,454202
2023-08-08,ATM_17,Urban,Tuesday,0,452929
2023-08-09,ATM_17,Urban,Wednesday,0,537645
2023-08-10,ATM_17,Urban,Thursday,0,615929
2023-08-11,ATM_17,Urban,Friday,0,363919
2023-08-12,ATM_17,Urban,Saturday,1,652797
2023-08-13,ATM_17,Urban,Sunday,1,590501
2023-08-14,ATM_17,Urban,Monday,0,663883
2023-08-15,ATM_17,Urban,Tuesday,0,434000
2023-08-16,ATM_17,Urban,Wednesday,0,405719
2023-08-17,ATM_17,Urban,Thursday,0,485189
2023-08-18,ATM_17,Urban,Friday,0,455911
2023-08-19,ATM_17,Urban,Saturday,1,468926
2023-08-20,ATM_17,Urban,Sunday,1,632593
2023-08-21,ATM_17,Urban,Monday,0,536257
2023-08-22,ATM_17,Urban,Tuesday,0,480405
2023-08-23,ATM_17,Urban,Wednesday,0,647511
2023-08-24,ATM_17,Urban,Thursday,0,593138
2023-08-25,ATM_17,Urban,Friday,0,463115
2023-08-26,ATM_17,Urban,Saturday,1,601626
2023-08-27,ATM_17,Urban,Sunday,1,594638
2023-08-28,ATM_17,Urban,Monday,0,530909
2023-08-29,ATM_17,Urban,Tuesday,0,518529
2023-08-30,ATM_17,Urban,Wednesday,0,531870
2023-08-31,ATM_17,Urban,Thursday,0,515113
2023-09-01,ATM_17,Urban,Friday,0,684820
2023-09-02,ATM_17,Urban,Saturday,1,629067
2023-09-03,ATM_17,Urban,Sunday,1,602768
2023-09-04,ATM_17,Urban,Monday,0,679531
2023-09-05,ATM_17,Urban,Tuesday,0,678235
2023-09-06,ATM_17,Urban,Wednesday,0,434061
2023-09-07,ATM_17,Urban,Thursday,0,513864
2023-09-08,ATM_17,Urban,Friday,0,540933
2023-09-09,ATM_17,Urban,Saturday,1,615834
2023-09-10,ATM_17,Urban,Sunday,1,465109
2023-09-11,ATM_17,Urban,Monday,0,524638
2023-09-12,ATM_17,Urban,Tuesday,0,619923
2023-09-13,ATM_17,Urban,Wednesday,0,554760
2023-09-14,ATM_17,Urban,Thursday,0,510179
2023-09-15,ATM_17,Urban,Friday,0,473460
2023-09-16,ATM_17,Urban,Saturday,1,692366
2023-09-17,ATM_17,Urban,Sunday,1,704295
2023-09-18,ATM_17,Urban,Monday,0,537237
2023-09-19,ATM_17,Urban,Tuesday,0,452130
2023-09-20,ATM_17,Urban,Wednesday,0,525416
2023-09-21,ATM_17,Urban,Thursday,0,433646
2023-09-22,ATM_17,Urban,Friday,0,542758
2023-09-23,ATM_17,Urban,Saturday,1,567540
2023-09-24,ATM_17,Urban,Sunday,1,565870
2023-09-25,ATM_17,Urban,Monday,0,606997
2023-09-26,ATM_17,Urban,Tuesday,0,510776
2023-09-27,ATM_17,Urban,Wednesday,0,608540
2023-09-28,ATM_17,Urban,Thursday,0,479617
2023-09-29,ATM_17,Urban,Friday,0,471607
2023-09-30,ATM_17,Urban,Saturday,1,565171
2023-10-01,ATM_17,Urban,Sunday,1,784888
2023-10-02,ATM_17,Urban,Monday,0,688896
2023-10-03,ATM_17,Urban,Tuesday,0,813945
2023-10-04,ATM_17,Urban,Wednesday,0,736978
2023-10-05,ATM_17,Urban,Thursday,0,627396
2023-10-06,ATM_17,Urban,Friday,0,741581
2023-10-07,ATM_17,Urban,Saturday,1,787126
2023-10-08,ATM_17,Urban,Sunday,1,761457
2023-10-09,ATM_17,Urban,Monday,0,520069
2023-10-10,ATM_17,Urban,Tuesday,0,557384
2023-10-11,ATM_17,Urban,Wednesday,0,735567
2023-10-12,ATM_17,Urban,Thursday,0,494129
2023-10-13,ATM_17,Urban,Friday,0,543503
2023-10-14,ATM_17,Urban,Saturday,1,587523
2023-10-15,ATM_17,Urban,Sunday,1,775037
2023-10-16,ATM_17,Urban,Monday,0,577585
2023-10-17,ATM_17,Urban,Tuesday,0,611493
2023-10-18,ATM_17,Urban,Wednesday,0,441872
2023-10-19,ATM_17,Urban,Thursday,0,609422
2023-10-20,ATM_17,Urban,Friday,0,625701
2023-10-21,ATM_17,Urban,Saturday,1,654621
2023-10-22,ATM_17,Urban,Sunday,1,540679
2023-10-23,ATM_17,Urban,Monday,0,446723
2023-10-24,ATM_17,Urban,Tuesday,0,687045
2023-10-25,ATM_17,Urban,Wednesday,0,583784
2023-10-26,ATM_17,Urban,Thursday,0,598481
2023-10-27,ATM_17,Urban,Friday,0,595590
2023-10-28,ATM_17,Urban,Saturday,1,659892
2023-10-29,ATM_17,Urban,Sunday,1,681275
2023-10-30,ATM_17,Urban,Monday,0,523616
2023-10-31,ATM_17,Urban,Tuesday,0,524824
2023-11-01,ATM_17,Urban,Wednesday,0,817980
2023-11-02,ATM_17,Urban,Thursday,0,849705
2023-11-03,ATM_17,Urban,Friday,0,848942
2023-11-04,ATM_17,Urban,Saturday,1,915783
2023-11-05,ATM_17,Urban,Sunday,1,691837
2023-11-06,ATM_17,Urban,Monday,0,468831
2023-11-07,ATM_17,Urban,Tuesday,0,663466
2023-11-08,ATM_17,Urban,Wednesday,0,772976
2023-11-09,ATM_17,Urban,Thursday,0,511302
2023-11-10,ATM_17,Urban,Friday,0,540170
2023-11-11,ATM_17,Urban,Saturday,1,753795
2023-11-12,ATM_17,Urban,Sunday,1,545502
2023-11-13,ATM_17,Urban,Monday,0,586572
2023-11-14,ATM_17,Urban,Tuesday,0,679330
2023-11-15,ATM_17,Urban,Wednesday,0,524513
2023-11-16,ATM_17,Urban,Thursday,0,607804
2023-11-17,ATM_17,Urban,Friday,0,546297
2023-11-18,ATM_17,Urban,Saturday,1,741253
2023-11-19,ATM_17,Urban,Sunday,1,668201
2023-11-20,ATM_17,Urban,Monday,0,673362
2023-11-21,ATM_17,Urban,Tuesday,0,610821
2023-11-22,ATM_17,Urban,Wednesday,0,475480
2023-11-23,ATM_17,Urban,Thursday,0,626856
2023-11-24,ATM_17,Urban,Friday,0,696179
2023-11-25,ATM_17,Urban,Saturday,1,610985
2023-11-26,ATM_17,Urban,Sunday,1,630201
2023-11-27,ATM_17,Urban,Monday,0,510842
2023-11-28,ATM_17,Urban,Tuesday,0,544102
2023-11-29,ATM_17,Urban,Wednesday,0,688458
2023-11-30,ATM_17,Urban,Thursday,0,608842
2023-12-01,ATM_17,Urban,Friday,0,624636
2023-12-02,ATM_17,Urban,Saturday,1,655028
2023-12-03,ATM_17,Urban,Sunday,1,600645
2023-12-04,ATM_17,Urban,Monday,0,583901
2023-12-05,ATM_17,Urban,Tuesday,0,610612
2023-12-06,ATM_17,Urban,Wednesday,0,549973
2023-12-07,ATM_17,Urban,Thursday,0,444939
2023-12-08,ATM_17,Urban,Friday,0,442198
2023-12-09,ATM_17,Urban,Saturday,1,563228
2023-12-10,ATM_17,Urban,Sunday,1,615835
2023-12-11,ATM_17,Urban,Monday,0,586228
